      Datetime      ,  Rain (mm)
2026-02-11 01:00 WIB, 0.00
2026-02-11 04:00 WIB, 0.00
2026-02-11 07:00 WIB, 0.00
2026-02-11 10:00 WIB, 0.00
2026-02-11 13:00 WIB, 1.53
2026-02-11 16:00 WIB, 5.01
2026-02-11 19:00 WIB, 2.76
2026-02-11 22:00 WIB, 0.00
2026-02-12 01:00 WIB, 0.00
2026-02-12 04:00 WIB, 0.00
2026-02-12 07:00 WIB, 0.00
2026-02-12 10:00 WIB, 0.00
2026-02-12 13:00 WIB, 0.28
2026-02-12 16:00 WIB, 1.80
2026-02-12 19:00 WIB, 0.00
2026-02-12 22:00 WIB, 1.78
2026-02-13 01:00 WIB, 0.00
2026-02-13 04:00 WIB, 0.00
2026-02-13 07:00 WIB, 0.02
2026-02-13 10:00 WIB, 0.95
2026-02-13 13:00 WIB, 1.06
2026-02-13 16:00 WIB, 0.00
2026-02-13 19:00 WIB, 0.00
2026-02-13 22:00 WIB, 0.00
2026-02-14 01:00 WIB, 0.00
2026-02-14 04:00 WIB, 0.00
2026-02-14 07:00 WIB, 0.00
2026-02-14 10:00 WIB, 0.00
2026-02-14 13:00 WIB, 1.91
2026-02-14 16:00 WIB, 0.39
2026-02-14 19:00 WIB, 0.91
2026-02-14 22:00 WIB, 0.98
2026-02-15 01:00 WIB, 0.05
2026-02-15 04:00 WIB, 1.72
2026-02-15 07:00 WIB, 1.08
2026-02-15 10:00 WIB, 0.32
2026-02-15 13:00 WIB, 3.03
2026-02-15 16:00 WIB, 2.54
2026-02-15 19:00 WIB, 0.06
2026-02-15 22:00 WIB, 0.00
2026-02-16 01:00 WIB, 0.00
