      Datetime      ,  Rain (mm)
2026-02-05 01:00 WIB, 1.95
2026-02-05 04:00 WIB, 0.26
2026-02-05 07:00 WIB, 0.00
2026-02-05 10:00 WIB, 0.00
2026-02-05 13:00 WIB, 0.97
2026-02-05 16:00 WIB, 0.18
2026-02-05 19:00 WIB, 0.24
2026-02-05 22:00 WIB, 0.00
2026-02-06 01:00 WIB, 0.00
2026-02-06 04:00 WIB, 0.00
2026-02-06 07:00 WIB, 0.00
2026-02-06 10:00 WIB, 0.00
2026-02-06 13:00 WIB, 3.07
2026-02-06 16:00 WIB, 4.99
2026-02-06 19:00 WIB, 0.92
2026-02-06 22:00 WIB, 1.76
2026-02-07 01:00 WIB, 0.24
2026-02-07 04:00 WIB, 0.00
2026-02-07 07:00 WIB, 0.00
2026-02-07 10:00 WIB, 0.07
2026-02-07 13:00 WIB, 2.86
2026-02-07 16:00 WIB, 4.08
2026-02-07 19:00 WIB, 2.34
2026-02-07 22:00 WIB, 0.00
2026-02-08 01:00 WIB, 0.22
2026-02-08 04:00 WIB, 0.02
2026-02-08 07:00 WIB, 0.00
2026-02-08 10:00 WIB, 0.00
2026-02-08 13:00 WIB, 6.44
2026-02-08 16:00 WIB, 2.14
2026-02-08 19:00 WIB, 0.74
2026-02-08 22:00 WIB, 0.77
2026-02-09 01:00 WIB, 0.00
2026-02-09 04:00 WIB, 0.00
2026-02-09 07:00 WIB, 0.00
2026-02-09 10:00 WIB, 0.00
2026-02-09 13:00 WIB, 0.00
2026-02-09 16:00 WIB, 1.64
2026-02-09 19:00 WIB, 1.25
2026-02-09 22:00 WIB, 0.49
2026-02-10 01:00 WIB, 0.00
