      Datetime      ,  Rain (mm)
2026-03-15 13:00 WIB, 0.00
2026-03-15 16:00 WIB, 0.44
2026-03-15 19:00 WIB, 1.28
2026-03-15 22:00 WIB, 0.00
2026-03-16 01:00 WIB, 0.00
2026-03-16 04:00 WIB, 0.00
2026-03-16 07:00 WIB, 0.00
2026-03-16 10:00 WIB, 0.00
2026-03-16 13:00 WIB, 2.00
2026-03-16 16:00 WIB, 3.53
2026-03-16 19:00 WIB, 1.20
2026-03-16 22:00 WIB, 0.00
2026-03-17 01:00 WIB, 0.00
2026-03-17 04:00 WIB, 0.00
2026-03-17 07:00 WIB, 0.00
2026-03-17 10:00 WIB, 0.00
2026-03-17 13:00 WIB, 0.00
2026-03-17 16:00 WIB, 0.45
2026-03-17 19:00 WIB, 1.74
2026-03-17 22:00 WIB, 0.00
2026-03-18 01:00 WIB, 0.00
2026-03-18 04:00 WIB, 0.00
2026-03-18 07:00 WIB, 0.00
2026-03-18 10:00 WIB, 0.00
2026-03-18 13:00 WIB, 0.00
2026-03-18 16:00 WIB, 0.00
2026-03-18 19:00 WIB, 0.68
2026-03-18 22:00 WIB, 0.30
2026-03-19 01:00 WIB, 0.00
2026-03-19 04:00 WIB, 0.00
2026-03-19 07:00 WIB, 0.00
2026-03-19 10:00 WIB, 0.00
2026-03-19 13:00 WIB, 0.00
2026-03-19 16:00 WIB, 0.39
2026-03-19 19:00 WIB, 0.00
2026-03-19 22:00 WIB, 0.00
2026-03-20 01:00 WIB, 0.00
2026-03-20 04:00 WIB, 0.00
2026-03-20 07:00 WIB, 0.00
2026-03-20 10:00 WIB, 0.00
2026-03-20 13:00 WIB, 7.36
