      Datetime      ,  Rain (mm)
2026-02-06 01:00 WIB, 0.00
2026-02-06 04:00 WIB, 0.00
2026-02-06 07:00 WIB, 0.00
2026-02-06 10:00 WIB, 0.02
2026-02-06 13:00 WIB, 1.61
2026-02-06 16:00 WIB, 1.23
2026-02-06 19:00 WIB, 0.86
2026-02-06 22:00 WIB, 0.00
2026-02-07 01:00 WIB, 0.12
2026-02-07 04:00 WIB, 0.05
2026-02-07 07:00 WIB, 0.00
2026-02-07 10:00 WIB, 0.39
2026-02-07 13:00 WIB, 9.25
2026-02-07 16:00 WIB, 7.71
2026-02-07 19:00 WIB, 0.86
2026-02-07 22:00 WIB, 0.00
2026-02-08 01:00 WIB, 0.00
2026-02-08 04:00 WIB, 0.00
2026-02-08 07:00 WIB, 0.25
2026-02-08 10:00 WIB, 0.00
2026-02-08 13:00 WIB, 5.15
2026-02-08 16:00 WIB, 3.76
2026-02-08 19:00 WIB, 0.63
2026-02-08 22:00 WIB, 0.97
2026-02-09 01:00 WIB, 0.00
2026-02-09 04:00 WIB, 0.00
2026-02-09 07:00 WIB, 0.00
2026-02-09 10:00 WIB, 0.00
2026-02-09 13:00 WIB, 0.67
2026-02-09 16:00 WIB, 0.27
2026-02-09 19:00 WIB, 0.15
2026-02-09 22:00 WIB, 1.11
2026-02-10 01:00 WIB, 0.11
2026-02-10 04:00 WIB, 0.00
2026-02-10 07:00 WIB, 0.00
2026-02-10 10:00 WIB, 0.00
2026-02-10 13:00 WIB, 0.65
2026-02-10 16:00 WIB, 2.51
2026-02-10 19:00 WIB, 0.24
2026-02-10 22:00 WIB, 0.00
2026-02-11 01:00 WIB, 0.00
