      Datetime      ,  Rain (mm)
2026-03-21 01:00 WIB, 2.47
2026-03-21 04:00 WIB, 25.31
2026-03-21 07:00 WIB, 3.95
2026-03-21 10:00 WIB, 3.49
2026-03-21 13:00 WIB, 8.45
2026-03-21 16:00 WIB, 9.48
2026-03-21 19:00 WIB, 1.10
2026-03-21 22:00 WIB, 0.00
2026-03-22 01:00 WIB, 0.00
2026-03-22 04:00 WIB, 0.00
2026-03-22 07:00 WIB, 0.00
2026-03-22 10:00 WIB, 0.00
2026-03-22 13:00 WIB, 3.26
2026-03-22 16:00 WIB, 0.72
2026-03-22 19:00 WIB, 1.39
2026-03-22 22:00 WIB, 0.06
2026-03-23 01:00 WIB, 0.00
2026-03-23 04:00 WIB, 0.00
2026-03-23 07:00 WIB, 0.00
2026-03-23 10:00 WIB, 0.00
2026-03-23 13:00 WIB, 0.00
2026-03-23 16:00 WIB, 0.00
2026-03-23 19:00 WIB, 0.25
2026-03-23 22:00 WIB, 0.00
2026-03-24 01:00 WIB, 0.00
2026-03-24 04:00 WIB, 0.00
2026-03-24 07:00 WIB, 0.00
2026-03-24 10:00 WIB, 0.00
2026-03-24 13:00 WIB, 0.01
2026-03-24 16:00 WIB, 1.33
2026-03-24 19:00 WIB, 0.69
2026-03-24 22:00 WIB, 0.00
2026-03-25 01:00 WIB, 0.00
2026-03-25 04:00 WIB, 0.00
2026-03-25 07:00 WIB, 0.00
2026-03-25 10:00 WIB, 0.00
2026-03-25 13:00 WIB, 0.30
2026-03-25 16:00 WIB, 2.59
2026-03-25 19:00 WIB, 0.43
2026-03-25 22:00 WIB, 0.00
2026-03-26 01:00 WIB, 0.05
