      Datetime      ,  Rain (mm)
2026-03-06 13:00 WIB, 6.43
2026-03-06 16:00 WIB, 5.23
2026-03-06 19:00 WIB, 0.01
2026-03-06 22:00 WIB, 0.00
2026-03-07 01:00 WIB, 0.00
2026-03-07 04:00 WIB, 0.00
2026-03-07 07:00 WIB, 0.96
2026-03-07 10:00 WIB, 1.31
2026-03-07 13:00 WIB, 1.88
2026-03-07 16:00 WIB, 2.31
2026-03-07 19:00 WIB, 1.47
2026-03-07 22:00 WIB, 0.00
2026-03-08 01:00 WIB, 0.00
2026-03-08 04:00 WIB, 0.00
2026-03-08 07:00 WIB, 0.00
2026-03-08 10:00 WIB, 0.00
2026-03-08 13:00 WIB, 0.00
2026-03-08 16:00 WIB, 0.87
2026-03-08 19:00 WIB, 0.00
2026-03-08 22:00 WIB, 0.79
2026-03-09 01:00 WIB, 0.77
2026-03-09 04:00 WIB, 0.00
2026-03-09 07:00 WIB, 0.16
2026-03-09 10:00 WIB, 0.83
2026-03-09 13:00 WIB, 1.32
2026-03-09 16:00 WIB, 2.41
2026-03-09 19:00 WIB, 0.85
2026-03-09 22:00 WIB, 0.15
2026-03-10 01:00 WIB, 0.00
2026-03-10 04:00 WIB, 0.00
2026-03-10 07:00 WIB, 0.00
2026-03-10 10:00 WIB, 0.00
2026-03-10 13:00 WIB, 0.00
2026-03-10 16:00 WIB, 0.00
2026-03-10 19:00 WIB, 0.00
2026-03-10 22:00 WIB, 0.00
2026-03-11 01:00 WIB, 0.00
2026-03-11 04:00 WIB, 0.00
2026-03-11 07:00 WIB, 0.00
2026-03-11 10:00 WIB, 0.26
2026-03-11 13:00 WIB, 4.60
